0,0,20.315555719299,97.6761652047938,0,0,0,0,0,0,1,1
0,0.01,21.11545602907,112.681665357468,0,1e-04,0,0.00995033085316809,0,0.1,1,1.01005016708417
0,0.02,20.5587191691145,94.5425374745466,0,4e-04,0,0.0198026272961797,0,0.14142135623731,1,1.02020134002676
0,0.03,19.164956986117,81.5502685019253,0,9e-04,0,0.0295588022415444,0,0.173205080756888,1,1.03045453395352
0,0.04,20.0519262978095,99.8691653608668,0,0.0016,0,0.0392207131532813,0,0.2,1,1.04081077419239
0,0.05,19.804066985635,99.1621809441399,0,0.0025,0,0.048790164169432,0,0.223606797749979,1,1.05127109637602
0,0.07,20.2849342090925,81.0185921666742,0,0.0049,0,0.0676586484738149,0,0.264575131106459,1,1.07250818125422
0,0.08,20.573030261626,94.9055098935008,0,0.0064,0,0.0769610411361284,0,0.282842712474619,1,1.08328706767496
0,0.09,21.1371531307125,109.06698373504,0,0.0081,0,0.0861776962410524,0,0.3,1,1.09417428370521
0,0.1,19.977569958719,104.211182153617,0,0.01,0,0.0953101798043249,0,0.316227766016838,1,1.10517091807565
0,0.11,20.9232376147635,95.7677871397808,0,0.0121,0,0.104360015324243,0,0.33166247903554,1,1.11627807045887
0,0.12,20.767162628988,119.781342657538,0,0.0144,0,0.113328685307003,0,0.346410161513775,1,1.12749685157938
0,0.13,20.532857878867,108.111457152176,0,0.0169,0,0.122217632724249,0,0.360555127546399,1,1.13882838332462
0,0.14,20.615399888462,100.843712506172,0,0.0196,0,0.131028262406404,0,0.374165738677394,1,1.15027379885723
0,0.15,21.262307613736,101.190922580248,0,0.0225,0,0.139761942375159,0,0.387298334620742,1,1.16183424272828
0,0.16,21.154926612867,89.0382545897705,0,0.0256,0,0.148420005118273,0,0.4,1,1.17351087099181
0,0.17,19.424026045224,75.2108165472699,0,0.0289,0,0.157003748809665,0,0.412310562561766,1,1.18530485132037
0,0.18,20.374251677674,71.2987543750834,0,0.0324,0,0.165514438477573,0,0.424264068711929,1,1.19721736312181
0,0.19,21.0196539392055,118.302642519328,0,0.0361,0,0.173953307123438,0,0.435889894354067,1,1.20924959765725
0,0.2,20.5087212195615,85.7038789602769,0,0.04,0,0.182321556793955,0,0.447213595499958,1,1.22140275816017
0,0.21,21.065771585815,90.0245974002777,0,0.0441,0,0.19062035960865,0,0.458257569495584,1,1.23367805995674
0,0.22,19.780442627027,85.1085660560537,0,0.0484,0,0.198850858745165,0,0.469041575982343,1,1.24607673058738
0,0.23,20.7184138947905,103.995868342737,0,0.0529,0,0.207014169384326,0,0.479583152331272,1,1.25860000992948
